colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,studyVersion,rgbSet,lab_l,lab_a,lab_b,locale
168,-1,Korean (text-davinci-003),0,-1,-1,하늘색,15,169,238,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Blue Steel,57,113,246,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深宝石蓝,57,113,246,1.1.5,full,-1,-1,-1,en
10273,-1,Russian (text-davinci-003),0,-1,-1,голубой,57,113,246,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,다이아몬드 블루,57,113,246,1.1.5,full,-1,-1,-1,en
2196,-1,English (text-davinci-003),0,-1,-1,Spring Green,134,240,96,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,苹果绿,134,240,96,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,мятный зеленый,134,240,96,1.1.5,full,-1,-1,-1,en
71772,-1,Korean (text-davinci-003),0,-1,-1,라임그린,134,240,96,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,76,157,79,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,76,157,79,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-серый,76,157,79,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,76,157,79,1.1.5,full,-1,-1,-1,en
82,-1,English (text-davinci-003),0,-1,-1,Red,198,25,34,1.1.5,full,-1,-1,-1,en
103961,-1,Chinese (text-davinci-003),0,-1,-1,深红色,198,25,34,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,баклажановый,198,25,34,1.1.5,full,-1,-1,-1,en
177,-1,Korean (text-davinci-003),0,-1,-1,빨간색,198,25,34,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Brown Rust,47,9,18,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,暗红色,47,9,18,1.1.5,full,-1,-1,-1,en
100997,-1,Russian (text-davinci-003),0,-1,-1,бордовый,47,9,18,1.1.5,full,-1,-1,-1,en
68268,-1,Korean (text-davinci-003),0,-1,-1,밤색,47,9,18,1.1.5,full,-1,-1,-1,en
3449,-1,English (text-davinci-003),0,-1,-1,Royal Purple,62,41,252,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,62,41,252,1.1.5,full,-1,-1,-1,en
18348,-1,Russian (text-davinci-003),0,-1,-1,лазурный,62,41,252,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,밤하늘색,62,41,252,1.1.5,full,-1,-1,-1,en
5678,-1,English (text-davinci-003),0,-1,-1,burnt sienna,137,56,51,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,深红褐色,137,56,51,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,коричневый,137,56,51,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,137,56,51,1.1.5,full,-1,-1,-1,en
530,-1,English (text-davinci-003),0,-1,-1,Sky Blue,59,126,242,1.1.5,full,-1,-1,-1,en
19823,-1,Chinese (text-davinci-003),0,-1,-1,天蓝色,59,126,242,1.1.5,full,-1,-1,-1,en
13939,-1,Russian (text-davinci-003),0,-1,-1,небесно-голубой,59,126,242,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,59,126,242,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Caribbean Green,30,197,142,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,30,197,142,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,30,197,142,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,에메랄드 초록색이다,30,197,142,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,62,177,93,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,绿松石绿,62,177,93,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,62,177,93,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,62,177,93,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Lavender Purple,232,35,253,1.1.5,full,-1,-1,-1,en
19034,-1,Chinese (text-davinci-003),0,-1,-1,淡紫色,232,35,253,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,фиолетово-розовый,232,35,253,1.1.5,full,-1,-1,-1,en
160,-1,Korean (text-davinci-003),0,-1,-1,보라색,232,35,253,1.1.5,full,-1,-1,-1,en
89,-1,English (text-davinci-003),0,-1,-1,Teal,53,180,145,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,53,180,145,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,53,180,145,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,53,180,145,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Coral Peach,249,164,117,1.1.5,full,-1,-1,-1,en
117849,-1,Chinese (text-davinci-003),0,-1,-1,砖红色,249,164,117,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,персиковый,249,164,117,1.1.5,full,-1,-1,-1,en
42974,-1,Korean (text-davinci-003),0,-1,-1,갈색,249,164,117,1.1.5,full,-1,-1,-1,en
337,-1,English (text-davinci-003),0,-1,-1,Green,112,230,97,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,绿松石,112,230,97,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,112,230,97,1.1.5,full,-1,-1,-1,en
71772,-1,Korean (text-davinci-003),0,-1,-1,라임그린,112,230,97,1.1.5,full,-1,-1,-1,en
359,-1,English (text-davinci-003),0,-1,-1,chartreuse,211,233,54,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,Lemon Green,211,233,54,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый лайм,211,233,54,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,라벤더 노랑,211,233,54,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Desert,171,163,123,1.1.5,full,-1,-1,-1,en
51137,-1,Chinese (text-davinci-003),0,-1,-1,米色,171,163,123,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бежевый,171,163,123,1.1.5,full,-1,-1,-1,en
137755,-1,Korean (text-davinci-003),0,-1,-1,밝은 회색,171,163,123,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Purple Sage,104,82,142,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,104,82,142,1.1.5,full,-1,-1,-1,en
11145,-1,Russian (text-davinci-003),0,-1,-1,пурпурный,104,82,142,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바이올렛 보라색,104,82,142,1.1.5,full,-1,-1,-1,en
909,-1,English (text-davinci-003),0,-1,-1,green-yellow,136,221,81,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,苹果绿,136,221,81,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зелено-желтый,136,221,81,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,136,221,81,1.1.5,full,-1,-1,-1,en
2196,-1,English (text-davinci-003),0,-1,-1,Spring Green,15,187,127,1.1.5,full,-1,-1,-1,en
115,-1,Chinese (text-davinci-003),0,-1,-1,Mint Green,15,187,127,1.1.5,full,-1,-1,-1,en
31737,-1,Russian (text-davinci-003),0,-1,-1,морская волна,15,187,127,1.1.5,full,-1,-1,-1,en
3286,-1,Korean (text-davinci-003),0,-1,-1,녹색,15,187,127,1.1.5,full,-1,-1,-1,en
5190,-1,English (text-davinci-003),0,-1,-1,Azure Blue,20,144,237,1.1.5,full,-1,-1,-1,en
19823,-1,Chinese (text-davinci-003),0,-1,-1,天蓝色,20,144,237,1.1.5,full,-1,-1,-1,en
13939,-1,Russian (text-davinci-003),0,-1,-1,небесно-голубой,20,144,237,1.1.5,full,-1,-1,-1,en
157,-1,Korean (text-davinci-003),0,-1,-1,파란색,20,144,237,1.1.5,full,-1,-1,-1,en
106328,-1,English (text-davinci-003),0,-1,-1,Tawny,201,129,100,1.1.5,full,-1,-1,-1,en
117849,-1,Chinese (text-davinci-003),0,-1,-1,砖红色,201,129,100,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,бурый коричневый,201,129,100,1.1.5,full,-1,-1,-1,en
68619,-1,Korean (text-davinci-003),0,-1,-1,황갈색,201,129,100,1.1.5,full,-1,-1,-1,en
7062,-1,English (text-davinci-003),0,-1,-1,olive green,27,91,33,1.1.5,full,-1,-1,-1,en
19000,-1,Chinese (text-davinci-003),0,-1,-1,深绿色,27,91,33,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,зеленый мох,27,91,33,1.1.5,full,-1,-1,-1,en
882,-1,Korean (text-davinci-003),0,-1,-1,초록색,27,91,33,1.1.5,full,-1,-1,-1,en
104,-1,English (text-davinci-003),0,-1,-1,Mustard,239,161,33,1.1.5,full,-1,-1,-1,en
,-1,Chinese (text-davinci-003),0,-1,-1,金色,239,161,33,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,золотой,239,161,33,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,벌써지 또는 벌써지 주황색,239,161,33,1.1.5,full,-1,-1,-1,en
,-1,English (text-davinci-003),0,-1,-1,Purple Heart,68,31,122,1.1.5,full,-1,-1,-1,en
19007,-1,Chinese (text-davinci-003),0,-1,-1,深紫色,68,31,122,1.1.5,full,-1,-1,-1,en
,-1,Russian (text-davinci-003),0,-1,-1,Фиолетово-синий,68,31,122,1.1.5,full,-1,-1,-1,en
,-1,Korean (text-davinci-003),0,-1,-1,바이올렛 보라,68,31,122,1.1.5,full,-1,-1,-1,en
